,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter43_cv_split5,0.7692307692307693,0.6282051282051282,0.9555555555555556,0.6222222222222222,14,6,0,5,44,0,1,6,2,79,0,0,6,189,1,1,6,33
iter44_cv_split1,0.6172839506172839,0.6172839506172839,0.9583333333333334,0.625,13,2,6,6,36,8,3,6,1,78,0,0,4,188,3,1,5,33
iter44_cv_split2,0.5769230769230769,0.6153846153846154,0.9396825396825397,0.6253968253968254,6,14,0,9,36,3,3,4,3,77,2,0,4,190,3,1,9,29
iter44_cv_split3,0.7051282051282052,0.6282051282051282,0.9523809523809523,0.6222222222222222,10,9,0,3,42,4,3,4,3,80,0,0,8,186,2,1,4,34
iter44_cv_split4,0.6666666666666666,0.6282051282051282,0.9714285714285714,0.6222222222222222,12,7,0,8,38,3,1,7,2,80,0,0,3,192,1,2,3,34
iter44_cv_split5,0.5641025641025641,0.6282051282051282,0.9492063492063492,0.6222222222222222,6,14,0,10,36,3,0,7,2,79,0,0,9,187,0,2,5,33
iter45_cv_split1,0.5061728395061729,0.6172839506172839,0.9487179487179487,0.625,4,17,0,10,34,6,3,4,3,78,0,0,10,184,1,1,4,34
iter45_cv_split2,0.7051282051282052,0.6153846153846154,0.9555555555555556,0.6253968253968254,13,7,0,3,39,6,1,6,3,79,0,0,4,191,2,0,8,31
iter45_cv_split3,0.6410256410256411,0.6282051282051282,0.9746031746031746,0.6222222222222222,9,10,0,7,39,3,1,7,2,80,0,0,1,194,1,1,5,33
iter45_cv_split4,0.6923076923076923,0.6282051282051282,0.9492063492063492,0.6222222222222222,9,10,0,3,42,4,1,6,3,80,0,0,7,187,2,2,5,32
iter45_cv_split5,0.7692307692307693,0.6282051282051282,0.9492063492063492,0.6222222222222222,13,0,7,3,44,2,1,5,3,79,0,0,7,188,1,1,7,32
iter46_cv_split1,0.6666666666666666,0.6172839506172839,0.9647435897435898,0.625,11,4,6,2,41,7,0,8,2,78,0,0,2,188,5,0,4,35
iter46_cv_split2,0.5769230769230769,0.6153846153846154,0.9555555555555556,0.6253968253968254,7,13,0,8,36,4,1,7,2,79,0,0,5,191,1,2,6,31
iter46_cv_split3,0.5897435897435898,0.6282051282051282,0.9492063492063492,0.6222222222222222,7,12,0,12,36,1,1,6,3,80,0,0,8,187,1,2,5,32
iter46_cv_split4,0.7564102564102564,0.6282051282051282,0.9555555555555556,0.6222222222222222,14,5,0,3,43,3,2,6,2,80,0,0,4,190,2,1,7,31
